sample_id,master_seed,m,n_seeds,mobility_corr_length,mobility_spectral_decay,severity,environment,rho_target,s_level,rho_realized_pearson,rho_realized_spearman
2318,4242,0.657132256448373,2,0.1406203582737236,3.4281006428626855,0.14111328125,train_rho95,0.95,-0.7207464349802429,0.933906123780515,0.9467508328691453
2319,4242,1.4243250528609548,3,0.08172163172138679,2.734215782623628,0.195556640625,control_train,0.0,1.082010714352396,0.011508354367057064,0.020079617020634394
2320,4242,1.3979725681565096,4,0.15913742274516746,3.5770104688453177,0.383544921875,train_rho95,0.95,-0.047306359316799995,0.933906123780515,0.9467508328691453
2321,4242,0.9876270481492384,5,0.13518895350097848,2.8981080407394195,0.334716796875,control_train,0.0,-0.3530930993390607,0.011508354367057064,0.020079617020634394
2322,4242,1.1739669965626336,2,0.18586037820930196,2.8546821811506757,0.170166015625,train_rho95,0.95,-0.6975097455222137,0.933906123780515,0.9467508328691453
2323,4242,1.0293101923343875,5,0.1425423745472212,3.230925990972276,0.426513671875,control_train,0.0,-0.9352261616788793,0.011508354367057064,0.020079617020634394
2324,4242,0.7329349953351284,5,0.15217885272638218,3.218039870409155,0.358154296875,control_train,0.0,-0.839578283055163,0.011508354367057064,0.020079617020634394
2325,4242,1.63145400850047,2,0.19747550108125433,3.550429508738063,0.15966796875,control_train,0.0,0.6012385290584729,0.011508354367057064,0.020079617020634394
2326,4242,0.9463219593609689,2,0.14995480013391171,3.450637947292384,0.14013671875,train_rho95,0.95,-1.0737624383934443,0.933906123780515,0.9467508328691453
2327,4242,1.9790918125997365,4,0.12634408705463904,3.4588267637476546,0.54248046875,train_rho80,0.8,0.5617714627226553,0.7939566494466146,0.7927183403671275
2328,4242,0.6809725952994303,4,0.1473543497018416,2.5796590186837984,0.21240234375,control_train,0.0,-0.4800171858126823,0.011508354367057064,0.020079617020634394
2329,4242,1.5152333820070432,3,0.11621577731578961,2.6421921698634048,0.3564453125,train_rho95,0.95,0.25950241528091395,0.933906123780515,0.9467508328691453
2330,4242,0.838106043126591,5,0.13524207686731268,3.640674021159869,0.299560546875,control_train,0.0,0.08019027130168087,0.011508354367057064,0.020079617020634394
2331,4242,1.9067341892380758,2,0.11225426468404326,3.4035194836837537,0.250244140625,train_rho80,0.8,-0.36182877371806577,0.7939566494466146,0.7927183403671275
2332,4242,0.8794686770192464,6,0.13872016264928344,3.9936167414404,0.41845703125,control_train,0.0,2.9528845081811257,0.011508354367057064,0.020079617020634394
2333,4242,1.5404174394963008,4,0.14667983370357104,2.531108558743833,0.3828125,eval_flipped,-0.95,-0.3597436617521785,-0.9351355559168563,-0.9435042858849776
2334,4242,1.1293798674940427,6,0.1820584707154701,2.5979109665299056,0.366455078125,control_train,0.0,2.330946734845346,0.011508354367057064,0.020079617020634394
2335,4242,0.818002385454107,5,0.13876250984303445,2.8867044700975812,0.31884765625,control_train,0.0,0.04348509329026928,0.011508354367057064,0.020079617020634394
2336,4242,1.980240789650285,4,0.19910703273876676,2.824267399360421,0.4033203125,eval_rho05,0.5,0.9832729401440641,0.4466068048907429,0.4321537506339134
2337,4242,1.3473868424728013,2,0.176559681421323,3.759275511168708,0.199462890625,train_rho80,0.8,-0.6692307392486639,0.7939566494466146,0.7927183403671275
2338,4242,0.5910704480768247,4,0.12732038888993713,3.0583010260746075,0.166259765625,train_rho95,0.95,-1.1604118396679501,0.933906123780515,0.9467508328691453
2339,4242,1.5658435592726296,5,0.16382187829826889,3.977954565513049,0.48046875,train_rho80,0.8,0.4573269848646336,0.7939566494466146,0.7927183403671275
2340,4242,1.2771127037979875,6,0.1921072116375253,2.7089242780429474,0.348388671875,train_rho95,0.95,0.629904423510776,0.933906123780515,0.9467508328691453
2341,4242,1.6619765990030748,2,0.19988917238777626,3.4289880755359183,0.17236328125,control_train,0.0,1.0308922384679675,0.011508354367057064,0.020079617020634394
2342,4242,0.5482599573749586,6,0.10746682698307385,3.38689836430648,0.2822265625,control_train,0.0,-1.7953881480482468,0.011508354367057064,0.020079617020634394
2343,4242,1.3767498404334289,6,0.12432216125943811,3.32564074425135,0.59521484375,control_train,0.0,-0.7519275463514343,0.011508354367057064,0.020079617020634394
2344,4242,1.9347926772849549,6,0.09070906311452683,2.695478659289365,0.76171875,train_rho95,0.95,3.2158647462201904,0.933906123780515,0.9467508328691453
2345,4242,0.5461010928142302,2,0.09350587145596201,3.1554321496525883,0.11328125,train_rho80,0.8,-1.4760451036781537,0.7939566494466146,0.7927183403671275
2346,4242,1.4831204193925782,4,0.14999155626444782,3.1536935630687646,0.26025390625,train_rho80,0.8,-0.7660702153350387,0.7939566494466146,0.7927183403671275
2347,4242,1.9461813521883986,2,0.1690774230441267,2.792677333749006,0.205810546875,control_train,0.0,0.9757658089057158,0.011508354367057064,0.020079617020634394
2348,4242,1.022168164019315,5,0.0889377269256162,3.5401358997820123,0.292236328125,control_train,0.0,1.2075173740827723,0.011508354367057064,0.020079617020634394
2349,4242,1.251646028280677,4,0.08932855745307285,3.669880001310906,0.286865234375,control_train,0.0,0.4558948444642424,0.011508354367057064,0.020079617020634394
2350,4242,0.8803203191052116,4,0.1551806588060915,3.9895822860784818,0.23046875,control_train,0.0,-0.12601452836712704,0.011508354367057064,0.020079617020634394
2351,4242,0.8859624733140464,3,0.15009274497710168,2.572050746434718,0.191162109375,train_rho95,0.95,-1.0651599009237747,0.933906123780515,0.9467508328691453
2352,4242,0.6517811231435218,4,0.10233958950199407,2.864542285997396,0.2548828125,train_rho80,0.8,-0.07876337041737277,0.7939566494466146,0.7927183403671275
2353,4242,1.0270619093096856,4,0.19058076707223798,3.404559303801592,0.32861328125,control_train,0.0,0.36549164257246036,0.011508354367057064,0.020079617020634394
2354,4242,1.835808525862372,4,0.18271761410319587,2.6179044811539294,0.61474609375,train_rho95,0.95,1.6774765023801688,0.933906123780515,0.9467508328691453
2355,4242,1.3037699867117667,5,0.19119916323120978,3.8943149520266567,0.348388671875,control_train,0.0,-0.32025099628987447,0.011508354367057064,0.020079617020634394
2356,4242,0.8392031646776776,6,0.15136512263311402,2.6405423122014673,0.32177734375,control_train,0.0,-0.2053440695923137,0.011508354367057064,0.020079617020634394
2357,4242,0.5364932184064575,3,0.18667393295217583,3.0405664099516434,0.126953125,train_rho95,0.95,-1.3864729559497568,0.933906123780515,0.9467508328691453
2358,4242,0.7425088170581986,3,0.18686542887018398,3.1460841515034126,0.176513671875,control_train,0.0,-0.09310813454200279,0.011508354367057064,0.020079617020634394
2359,4242,1.5685741713888741,5,0.19444663574533846,2.864143542239216,0.522705078125,control_train,0.0,-0.3520479715853636,0.011508354367057064,0.020079617020634394
2360,4242,0.7362322281413967,4,0.19142051071212407,2.6882717439238086,0.16064453125,eval_rho05,0.5,-0.8748167418500885,0.4466068048907429,0.4321537506339134
2361,4242,0.7482387775759947,4,0.1325333951264631,2.5556423993812087,0.154052734375,eval_broken,0.0,1.148571421038188,-0.002362902911009867,0.004906349045595393
2362,4242,1.1366527561164697,4,0.08574189031943887,3.0323568980630027,0.2998046875,control_train,0.0,-0.657908047643717,0.011508354367057064,0.020079617020634394
2363,4242,0.7228523946339169,4,0.1832627422909827,3.986919991762004,0.21826171875,control_train,0.0,-1.1491774066509448,0.011508354367057064,0.020079617020634394
2364,4242,1.0498153523041214,5,0.12296463122053179,2.559288022959834,0.305419921875,control_train,0.0,0.3539299041673922,0.011508354367057064,0.020079617020634394
2365,4242,1.0072120478175333,5,0.19717977511785503,2.9105096149957532,0.383056640625,control_train,0.0,1.5373778249927033,0.011508354367057064,0.020079617020634394
2366,4242,1.2318867085726453,6,0.19222080117378765,3.254079578195371,0.318603515625,train_rho95,0.95,0.3045152515992413,0.933906123780515,0.9467508328691453
2367,4242,1.1583052821488615,3,0.15238890261012403,3.3537835958607807,0.275634765625,control_train,0.0,-0.7474879761645392,0.011508354367057064,0.020079617020634394
2368,4242,1.9257693998258474,3,0.12264130831481329,2.7421846115446336,0.3369140625,train_rho95,0.95,0.2743702353065252,0.933906123780515,0.9467508328691453
2369,4242,0.8362842783714457,6,0.14481079917800815,3.142027402073343,0.29833984375,eval_broken,0.0,-0.3460980667264604,-0.002362902911009867,0.004906349045595393
2370,4242,1.8301675444113765,6,0.18938888509354593,3.0791057701060334,0.70703125,eval_broken,0.0,-1.4620989178825503,-0.002362902911009867,0.004906349045595393
2371,4242,0.7460947169178245,6,0.15148602555350327,3.4936860955270466,0.359375,train_rho95,0.95,0.8005222014242617,0.933906123780515,0.9467508328691453
2372,4242,1.2742474700865205,4,0.08789252921820091,3.5625978758380876,0.348388671875,eval_rho05,0.5,-1.048851753868231,0.4466068048907429,0.4321537506339134
2373,4242,0.607866904201107,3,0.10575907642111462,2.8010748833911765,0.080322265625,train_rho80,0.8,-1.2714806346908425,0.7939566494466146,0.7927183403671275
2374,4242,0.8572824202958425,2,0.10676661808271018,2.6295114852164505,0.079345703125,train_rho95,0.95,-2.1729221980673437,0.933906123780515,0.9467508328691453
2375,4242,1.8224072605615194,5,0.16462648248614165,3.54961918933697,0.54345703125,train_rho95,0.95,1.9602602737716082,0.933906123780515,0.9467508328691453
2376,4242,1.330302264949168,2,0.15919539642037392,3.6680897669483876,0.172119140625,control_train,0.0,0.07405760770871378,0.011508354367057064,0.020079617020634394
2377,4242,1.0199406497747647,3,0.19939087632168606,3.8748592080661473,0.259765625,train_rho80,0.8,0.04939143313736791,0.7939566494466146,0.7927183403671275
2378,4242,1.5677938463922314,3,0.15267084682898724,3.5433106792937856,0.35009765625,eval_broken,0.0,-0.3342178184893752,-0.002362902911009867,0.004906349045595393
2379,4242,0.6630967445102292,6,0.10819591445075921,2.6273681799721054,0.32421875,control_train,0.0,-1.854885121254631,0.011508354367057064,0.020079617020634394
2380,4242,0.5384557561878662,6,0.1337281298443404,3.0588256630260338,0.234130859375,eval_id,0.95,-0.6765672142510599,0.9274251054933151,0.9360922674716526
2381,4242,1.5819736795914732,6,0.08751274202169777,2.784134039070914,0.604736328125,eval_id,0.95,1.7564597806962732,0.9274251054933151,0.9360922674716526
2382,4242,0.8086557148080175,5,0.1113860076439049,2.993130784564982,0.274169921875,eval_rho05,0.5,0.29580393913684644,0.4466068048907429,0.4321537506339134
2383,4242,0.9094928039345769,2,0.12795702495000782,3.1009429644443793,0.143798828125,control_train,0.0,-1.3654137586706128,0.011508354367057064,0.020079617020634394
2384,4242,0.6691405444335872,6,0.13621220753036986,3.667640083476744,0.29296875,train_rho80,0.8,-0.9386524892176854,0.7939566494466146,0.7927183403671275
2385,4242,0.867374329683668,6,0.10764444951637953,3.5799274075021605,0.354736328125,train_rho80,0.8,0.1394200418235479,0.7939566494466146,0.7927183403671275
2386,4242,1.4219196095425866,3,0.1105264092226878,2.6734127977333073,0.277587890625,eval_id,0.95,-0.23663914532612262,0.9274251054933151,0.9360922674716526
2387,4242,1.8268209006339484,2,0.08597153338862461,3.4526361643017647,0.3203125,eval_id,0.95,0.24891485637056254,0.9274251054933151,0.9360922674716526
2388,4242,1.9675022825126027,5,0.19649172433559453,3.20701519861955,0.5830078125,eval_rho05,0.5,2.2504225247154728,0.4466068048907429,0.4321537506339134
2389,4242,1.250796075525102,6,0.1246892090459732,2.6152252421026874,0.40966796875,control_train,0.0,-1.691390715813804,0.011508354367057064,0.020079617020634394
2390,4242,1.4173522094719908,2,0.1052974011821115,2.7311468964421555,0.1767578125,train_rho95,0.95,-0.710416559341911,0.933906123780515,0.9467508328691453
2391,4242,1.9569093932652688,2,0.08030216780860382,3.6936629749049277,0.231201171875,control_train,0.0,0.3426326621658909,0.011508354367057064,0.020079617020634394
2392,4242,1.4617251501976196,6,0.14370222281194106,3.672729701979004,0.46533203125,train_rho95,0.95,0.3520321504878313,0.933906123780515,0.9467508328691453
2393,4242,0.6780892988232392,5,0.1300693973381847,3.9833978911572685,0.329833984375,control_train,0.0,0.2117181534707338,0.011508354367057064,0.020079617020634394
2394,4242,0.5877828905596781,5,0.17625680098519877,3.5712509635953675,0.26416015625,control_train,0.0,0.6280971472680311,0.011508354367057064,0.020079617020634394
2395,4242,1.4451318623573206,6,0.09093517905000623,2.672499089468977,0.496826171875,train_rho95,0.95,1.1485619899651587,0.933906123780515,0.9467508328691453
2396,4242,1.3288120376866626,6,0.10730006683191495,2.937462503183971,0.42431640625,control_train,0.0,-0.39905838545433314,0.011508354367057064,0.020079617020634394
2397,4242,1.2389306180102424,2,0.1939644447682624,2.7191883812229465,0.155029296875,train_rho95,0.95,-1.264008735005388,0.933906123780515,0.9467508328691453
2398,4242,0.8581618661341133,3,0.18136458798539465,2.702195938838848,0.1728515625,control_train,0.0,0.07028241925841326,0.011508354367057064,0.020079617020634394
2399,4242,0.995911519235733,5,0.10282483200313024,3.843308707143113,0.435791015625,control_train,0.0,-1.2268889031559278,0.011508354367057064,0.020079617020634394
2400,4242,0.6394736981138864,2,0.1573127583079893,3.5074654764919817,0.078369140625,train_rho80,0.8,-2.8376865946674044,0.7939566494466146,0.7927183403671275
2401,4242,1.0532329489265733,5,0.17040927617342888,2.5850247108036655,0.448974609375,eval_rho05,0.5,0.4673550096356874,0.4466068048907429,0.4321537506339134
2402,4242,1.5627838031169836,2,0.11629064224510485,3.503532468989742,0.262939453125,train_rho95,0.95,-0.39872221105758937,0.933906123780515,0.9467508328691453
2403,4242,1.780965446904713,4,0.19266446777254692,3.4259163729927566,0.47119140625,train_rho95,0.95,1.513308712758708,0.933906123780515,0.9467508328691453
2404,4242,0.8252421970435252,2,0.19519004953057173,3.7436957225155325,0.099853515625,control_train,0.0,2.7691588635586872,0.011508354367057064,0.020079617020634394
2405,4242,1.6752387664081718,5,0.08527415891462338,3.4121186176008393,0.45703125,train_rho80,0.8,1.1393483105547175,0.7939566494466146,0.7927183403671275
2406,4242,1.7343885350165924,2,0.1749653633883098,2.7530361932923118,0.15087890625,control_train,0.0,0.07738304085607779,0.011508354367057064,0.020079617020634394
2407,4242,1.0281731787052668,4,0.1423355658843548,2.8601186306804207,0.30517578125,control_train,0.0,-0.4713873766979721,0.011508354367057064,0.020079617020634394
2408,4242,0.705537772867365,5,0.13795386887711103,2.5452155268476404,0.258056640625,control_train,0.0,-0.1635987551988555,0.011508354367057064,0.020079617020634394
2409,4242,1.212719454425533,6,0.10846368854057971,3.5546315290760115,0.4130859375,eval_flipped,-0.95,-0.44537707657852454,-0.9351355559168563,-0.9435042858849776
2410,4242,1.15163051374499,5,0.11487404508099672,3.5420555520034616,0.325927734375,eval_rho05,0.5,0.8273488775946766,0.4466068048907429,0.4321537506339134
2411,4242,1.9666111034549212,3,0.14865378711690938,2.592790528638293,0.48486328125,eval_rho05,0.5,-0.6506677152873213,0.4466068048907429,0.4321537506339134
2412,4242,1.8215280056014005,3,0.1540024258965651,3.716800976142906,0.258544921875,train_rho95,0.95,-0.36663672069706454,0.933906123780515,0.9467508328691453
2413,4242,1.1666504568336187,2,0.19258553000502118,3.6077377716083148,0.229736328125,control_train,0.0,-1.9441208164843207,0.011508354367057064,0.020079617020634394
2414,4242,0.8262984240514439,6,0.08622094047803884,3.3705859285846205,0.327392578125,train_rho80,0.8,-0.6345131393490857,0.7939566494466146,0.7927183403671275
2415,4242,1.472582487897439,3,0.13586165728374672,2.831664143256274,0.276123046875,train_rho95,0.95,-0.047432431048776855,0.933906123780515,0.9467508328691453
2416,4242,1.3054878396187521,4,0.14240811176351786,3.8139410279502926,0.375244140625,train_rho95,0.95,0.6773597926561641,0.933906123780515,0.9467508328691453
2417,4242,1.2638007267348803,2,0.08480256720728202,3.8999582065114984,0.19970703125,train_rho95,0.95,-0.8580462588052624,0.933906123780515,0.9467508328691453
2418,4242,1.6532528211375268,2,0.13625687792057312,2.9468999213591403,0.24267578125,control_train,0.0,-0.5525761008683813,0.011508354367057064,0.020079617020634394
2419,4242,0.66369260060212,3,0.10058871350925354,2.572369371205363,0.166748046875,train_rho95,0.95,-0.7127416884942307,0.933906123780515,0.9467508328691453
2420,4242,1.6326889385742969,5,0.11973108080612799,3.39889267476764,0.476806640625,train_rho80,0.8,0.334528213707921,0.7939566494466146,0.7927183403671275
2421,4242,1.837504357319906,5,0.11397608630392672,3.0626425581411243,0.60498046875,control_train,0.0,-0.3517044766385877,0.011508354367057064,0.020079617020634394
2422,4242,1.1136983603315023,5,0.11581412234264157,2.7745757035657355,0.382080078125,control_train,0.0,0.8082385834124701,0.011508354367057064,0.020079617020634394
2423,4242,0.9042970556945233,2,0.10144798772351994,3.827200337803472,0.161376953125,train_rho95,0.95,-1.277852936471091,0.933906123780515,0.9467508328691453
2424,4242,0.8294107959699009,5,0.09269503048178959,3.9740283397295233,0.34716796875,control_train,0.0,-0.18600555349716758,0.011508354367057064,0.020079617020634394
2425,4242,1.7619731741558806,3,0.08387896822151833,2.9371725777426603,0.318359375,eval_broken,0.0,-0.01534908506424541,-0.002362902911009867,0.004906349045595393
2426,4242,1.9138039312609905,6,0.13085000952197254,3.671323989502646,0.59033203125,control_train,0.0,-0.6848348340529049,0.011508354367057064,0.020079617020634394
2427,4242,0.5531004519571245,6,0.08281542249926507,2.5774365342122048,0.31982421875,control_train,0.0,0.3766907742039276,0.011508354367057064,0.020079617020634394
2428,4242,1.0903892571412652,4,0.18825432434602246,3.1039705704891576,0.21875,train_rho95,0.95,-0.7509086740688327,0.933906123780515,0.9467508328691453
2429,4242,1.859151365629216,2,0.1195310186474836,2.623707661751678,0.239013671875,train_rho95,0.95,-0.780285962437357,0.933906123780515,0.9467508328691453
2430,4242,0.9308449640924217,6,0.17025347936515395,3.844035859435833,0.3857421875,train_rho80,0.8,0.1650767759376779,0.7939566494466146,0.7927183403671275
2431,4242,1.9785661486949695,4,0.1186568478014953,3.9157910561201037,0.485595703125,train_rho80,0.8,1.9269322785082121,0.7939566494466146,0.7927183403671275
2432,4242,0.6646169890354305,5,0.08753406422031725,3.7275493230513996,0.23828125,control_train,0.0,0.07935862501602248,0.011508354367057064,0.020079617020634394
2433,4242,1.3810590716450302,5,0.11735681713010064,3.8970395912816134,0.452880859375,eval_id,0.95,0.6746312516079734,0.9274251054933151,0.9360922674716526
2434,4242,0.8865666789184776,5,0.1080507939949192,3.3341689035202773,0.364013671875,control_train,0.0,-0.3142293824282126,0.011508354367057064,0.020079617020634394
2435,4242,0.7731236550072245,4,0.11731493382173451,2.6470940339593634,0.164306640625,eval_rho05,0.5,-2.0575673170560655,0.4466068048907429,0.4321537506339134
2436,4242,0.509720176903382,6,0.1474966869728258,3.329499818312419,0.240966796875,control_train,0.0,3.0720213493398214,0.011508354367057064,0.020079617020634394
2437,4242,1.8466400994008803,4,0.17394615424867726,3.414100504083707,0.55615234375,train_rho95,0.95,1.7562111269637553,0.933906123780515,0.9467508328691453
2438,4242,1.2522653393181802,4,0.15462630804213975,2.8343126780723242,0.3603515625,train_rho80,0.8,0.01731302733865908,0.7939566494466146,0.7927183403671275
2439,4242,1.277893446445791,5,0.14307352036819998,3.4155432712862037,0.48876953125,control_train,0.0,0.14105988616372178,0.011508354367057064,0.020079617020634394
2440,4242,1.5308036296353773,6,0.121548461336262,3.9795055489426616,0.56396484375,control_train,0.0,-0.2014968390205858,0.011508354367057064,0.020079617020634394
2441,4242,1.7150806979132267,6,0.10355798470036051,2.5820339419412384,0.5439453125,train_rho80,0.8,1.8474558993742036,0.7939566494466146,0.7927183403671275
2442,4242,1.2515690546231077,2,0.1457763342455014,3.2419461262578224,0.1962890625,control_train,0.0,-0.9106476635765819,0.011508354367057064,0.020079617020634394
2443,4242,1.1633937509421146,6,0.09209891684773842,3.0984015022342994,0.5224609375,eval_rho05,0.5,-0.361426317621117,0.4466068048907429,0.4321537506339134
2444,4242,0.8649315909115738,6,0.10695740743372222,2.598663288347457,0.36279296875,eval_flipped,-0.95,-0.1909005040463065,-0.9351355559168563,-0.9435042858849776
2445,4242,1.2147343232679852,4,0.11875038552140423,3.057504482708153,0.376708984375,control_train,0.0,-2.1317690419959505,0.011508354367057064,0.020079617020634394
2446,4242,0.8857376469893261,5,0.14146738451403695,3.9257033934293917,0.362060546875,control_train,0.0,0.010152312979585033,0.011508354367057064,0.020079617020634394
2447,4242,1.7086161074164452,4,0.13907834704217661,3.516222981173685,0.373046875,control_train,0.0,-1.155424887571862,0.011508354367057064,0.020079617020634394
2448,4242,1.3540976416724941,5,0.08262899513036423,3.7808021565935546,0.406005859375,eval_rho05,0.5,-0.8158949346370867,0.4466068048907429,0.4321537506339134
2449,4242,1.5885075483042455,4,0.13899769174659354,3.090134268954288,0.345703125,control_train,0.0,-0.9693502118911471,0.011508354367057064,0.020079617020634394
2450,4242,0.8249192024437153,6,0.09191576047667929,2.6736016404207055,0.316162109375,train_rho80,0.8,0.6421979846949017,0.7939566494466146,0.7927183403671275
2451,4242,1.9130738827907288,5,0.1885199561578731,3.114275709713893,0.5712890625,control_train,0.0,0.05786088566336285,0.011508354367057064,0.020079617020634394
2452,4242,0.7885918231952812,6,0.12057633899564493,3.3582651249396998,0.3388671875,eval_id,0.95,-0.21230174093566628,0.9274251054933151,0.9360922674716526
2453,4242,1.7358314131314982,6,0.08718331942824893,2.7137078136349233,0.616943359375,eval_rho05,0.5,0.3132141591259966,0.4466068048907429,0.4321537506339134
2454,4242,0.825808655565686,3,0.09451680256716913,2.5771208225354014,0.163818359375,train_rho80,0.8,0.24171527101642964,0.7939566494466146,0.7927183403671275
2455,4242,1.7105010451122236,4,0.17127571055499377,3.1727014351883125,0.421875,train_rho80,0.8,-0.10391279262064235,0.7939566494466146,0.7927183403671275
2456,4242,0.5315994368134007,5,0.08628319443589377,3.716876544373882,0.240966796875,control_train,0.0,0.6278553074218185,0.011508354367057064,0.020079617020634394
2457,4242,0.6059790912955343,5,0.1344995631618826,2.6698664996296673,0.246826171875,eval_flipped,-0.95,0.18107569212934005,-0.9351355559168563,-0.9435042858849776
2458,4242,1.412322988410789,3,0.08743534774085547,3.9595647723507392,0.31689453125,control_train,0.0,-1.6360042107114672,0.011508354367057064,0.020079617020634394
2459,4242,0.9222033373912997,3,0.12907757950778437,3.6305911111984575,0.161865234375,control_train,0.0,-0.5546183799246973,0.011508354367057064,0.020079617020634394
2460,4242,1.1046184901615375,2,0.09828137821814897,2.5166609852063093,0.106689453125,control_train,0.0,-0.4721243157949729,0.011508354367057064,0.020079617020634394
2461,4242,1.0998488593196472,4,0.1710828890623269,3.6842234204507966,0.342041015625,control_train,0.0,0.7783081393315783,0.011508354367057064,0.020079617020634394
2462,4242,1.6144170409382341,4,0.14448664836603725,3.484644359910674,0.46240234375,train_rho95,0.95,0.7548795381489299,0.933906123780515,0.9467508328691453
2463,4242,1.5836077391853376,5,0.10952389719161326,3.2282369465095595,0.443359375,control_train,0.0,-0.6643800527855123,0.011508354367057064,0.020079617020634394
2464,4242,1.8512295036555102,6,0.1877504712429878,2.736531546059796,0.494140625,control_train,0.0,2.1637227778471786,0.011508354367057064,0.020079617020634394
2465,4242,1.0455349983883433,3,0.14525320399813796,3.44629685133404,0.199462890625,eval_rho05,0.5,0.7725881432568457,0.4466068048907429,0.4321537506339134
2466,4242,1.975738105101222,3,0.17848615798297385,2.989939203793089,0.341552734375,train_rho80,0.8,0.07995261509152345,0.7939566494466146,0.7927183403671275
2467,4242,0.7545326097008646,6,0.1955673747797461,3.3324570295746536,0.30615234375,train_rho95,0.95,0.3057230077907646,0.933906123780515,0.9467508328691453
2468,4242,1.3594543816813789,3,0.17133706216931394,2.7065531373240606,0.21484375,train_rho95,0.95,-0.28667864325728315,0.933906123780515,0.9467508328691453
2469,4242,0.9319485975612467,6,0.19163578766775968,3.9779901152145842,0.375244140625,train_rho80,0.8,0.39953047195611285,0.7939566494466146,0.7927183403671275
2470,4242,1.3449812057918056,5,0.11866690458590734,3.6133009703689103,0.3671875,eval_broken,0.0,0.7708179881672428,-0.002362902911009867,0.004906349045595393
2471,4242,1.4366862855328177,2,0.14632786686843485,2.7173505144361734,0.145263671875,control_train,0.0,-0.6214377568131365,0.011508354367057064,0.020079617020634394
2472,4242,0.6545660736294411,5,0.14381793976349752,3.6846307510748617,0.21728515625,eval_broken,0.0,-0.3962001935446941,-0.002362902911009867,0.004906349045595393
2473,4242,0.9453088896218564,4,0.1405977703222187,3.285313338966467,0.205810546875,control_train,0.0,1.3581571422947094,0.011508354367057064,0.020079617020634394
2474,4242,1.3885512052826479,6,0.16774743075308865,3.246255483477019,0.462158203125,eval_rho05,0.5,0.7625490764744238,0.4466068048907429,0.4321537506339134
2475,4242,1.2383063751899377,5,0.1184437144774251,2.886800638078584,0.357177734375,train_rho80,0.8,0.2804966960031939,0.7939566494466146,0.7927183403671275
2476,4242,0.8171054803371389,3,0.15030240088756835,3.3934211642416976,0.15234375,train_rho95,0.95,-1.4001976841952577,0.933906123780515,0.9467508328691453
2477,4242,1.8054191477889208,4,0.1163136077294605,3.496848530670317,0.390625,train_rho80,0.8,-0.24271848496780318,0.7939566494466146,0.7927183403671275
2478,4242,1.6420209971178297,2,0.08742107551322005,3.1952281935630595,0.16552734375,train_rho80,0.8,-1.5381463952887682,0.7939566494466146,0.7927183403671275
2479,4242,1.989319429440914,4,0.16532218756233658,2.523197499651969,0.391845703125,train_rho80,0.8,1.31909760751414,0.7939566494466146,0.7927183403671275
2480,4242,0.5394899257193699,5,0.1867771277717553,3.5779823537578714,0.230712890625,train_rho80,0.8,-0.0934660468856302,0.7939566494466146,0.7927183403671275
2481,4242,1.828685609414685,6,0.11257904688650136,2.629405426810021,0.78955078125,train_rho80,0.8,2.3297281079760683,0.7939566494466146,0.7927183403671275
2482,4242,0.867480482679138,4,0.1809654181514454,3.8039736863321902,0.26171875,train_rho80,0.8,0.428525056484984,0.7939566494466146,0.7927183403671275
2483,4242,1.1874411608635582,4,0.17757489606629365,2.6437465205625323,0.25,train_rho80,0.8,0.16586603837370634,0.7939566494466146,0.7927183403671275
2484,4242,0.7935936429595754,6,0.174333622811579,3.202206015135832,0.325927734375,control_train,0.0,-0.2720355002468393,0.011508354367057064,0.020079617020634394
2485,4242,1.401893407227731,6,0.17532610602941523,3.8679959753917075,0.683349609375,control_train,0.0,-0.17496441529402448,0.011508354367057064,0.020079617020634394
2486,4242,1.376116539458931,4,0.1606473512430721,3.986393448680661,0.323974609375,train_rho95,0.95,0.05839548692687631,0.933906123780515,0.9467508328691453
2487,4242,1.3455075825566032,6,0.13057831694535504,3.209071279031558,0.486328125,control_train,0.0,0.770158524561613,0.011508354367057064,0.020079617020634394
2488,4242,1.311754032759061,3,0.1705765054288816,3.7203531476679204,0.266845703125,control_train,0.0,2.3245473828916974,0.011508354367057064,0.020079617020634394
2489,4242,1.3663802571171328,5,0.18470927835773857,3.078150159427184,0.34619140625,train_rho95,0.95,0.4642897952709375,0.933906123780515,0.9467508328691453
2490,4242,1.1413275470908735,2,0.10890318214944031,2.8144522292585634,0.16162109375,train_rho80,0.8,-0.4690322006436934,0.7939566494466146,0.7927183403671275
2491,4242,0.9860594021683989,6,0.1004520182637292,3.522910232629437,0.33935546875,control_train,0.0,1.3426942511537734,0.011508354367057064,0.020079617020634394
2492,4242,1.5655248995820805,5,0.19499997856016177,2.894781918030338,0.387451171875,eval_rho05,0.5,0.36347301340455723,0.4466068048907429,0.4321537506339134
2493,4242,1.3818655995894003,5,0.1470285196591118,3.5210399708053863,0.4130859375,control_train,0.0,-0.8673358202204446,0.011508354367057064,0.020079617020634394
2494,4242,1.7273872074668795,3,0.11533749969705645,2.7637706235228423,0.2685546875,eval_broken,0.0,0.549155020962911,-0.002362902911009867,0.004906349045595393
2495,4242,1.758333080297497,2,0.14747473399530214,3.830773611154792,0.10888671875,control_train,0.0,1.0852092992817313,0.011508354367057064,0.020079617020634394
2496,4242,0.7851396509473277,6,0.19129633910589228,2.732571156108878,0.3427734375,control_train,0.0,-1.19870796803197,0.011508354367057064,0.020079617020634394
